candidate	workload	session	block_order_seed	cross_cell_seed	block	condition	order_in_block	process_interval_seconds	work_time_seconds	exit_code	behavior_ok	coverage_artifact_ok	timed_out	import_exit_code	import_timed_out	timestamp
nano-coverage	w01	6	3216847846	1456779339	2	B0	0	1.6976		0	True		False	0	False	1789944365.677
nano-coverage	w01	6	3216847846	1456779339	2	C	1	1.8122		0	True	True	False	0	False	1789944370.764
gd-tools	w01	6	436588913	1456779339	2	B0	0	3.2485		0	True		False	0	False	1789944376.350
gd-tools	w01	6	436588913	1456779339	2	C	1	3.4082		0	True	True	False	0	False	1789944382.096
gd-tools	w01	6	436588913	1456779339	2	B1	2	3.2518		0	True		False	0	False	1789944387.689
gd-tools	w03	6	3211949957	1456779339	2	B0	0	5.1178	1.959302	0	True		False	0	False	1789944396.855
gd-tools	w03	6	3211949957	1456779339	2	C	1	27.6873	24.383843	0	True	True	False	0	False	1789944428.639
gd-tools	w03	6	3211949957	1456779339	2	B1	2	5.1074	1.968043	0	True		False	0	False	1789944437.860
nano-coverage	w11	6	4008082777	1456779339	2	C	0	8.4442	6.403464	0	True	True	False	0	False	1789944452.041
nano-coverage	w11	6	4008082777	1456779339	2	B0	1	3.7135	1.754154	0	True		False	0	False	1789944460.817
gd-tools	w11	6	4022893702	1456779339	2	B1	0	5.2010	1.748438	0	True		False	0	False	1789944470.885
gd-tools	w11	6	4022893702	1456779339	2	B0	1	5.2158	1.711280	0	True		False	0	False	1789944480.838
gd-tools	w11	6	4022893702	1456779339	2	C	2	11.3961	7.745251	0	True	True	False	0	False	1789944496.971
nano-coverage	w05	6	2235541851	1456779339	3	B0	0	3.6995	1.985493	0	True		False	0	False	1789944503.291
nano-coverage	w05	6	2235541851	1456779339	3	C	1	7.5267	5.699171	0	True	True	False	0	False	1789944514.095
gd-tools	w05	6	2349607069	1456779339	3	B1	0	5.1969	1.909212	0	True		False	0	False	1789944521.630
gd-tools	w05	6	2349607069	1456779339	3	B0	1	5.2240	1.938703	0	True		False	0	False	1789944529.289
gd-tools	w05	6	2349607069	1456779339	3	C	2	5.5331	2.064865	0	True	True	False	0	False	1789944537.161
nano-coverage	w03	6	3718515588	1456779339	3	C	0	20.3491	18.612353	0	True	True	False	0	False	1789944562.555
nano-coverage	w03	6	3718515588	1456779339	3	B0	1	3.6176	1.992276	0	True		False	0	False	1789944570.580
nano-coverage	w01	6	3216847846	1456779339	3	B0	0	1.7187		0	True		False	0	False	1789944574.915
nano-coverage	w01	6	3216847846	1456779339	3	C	1	1.7854		0	True	True	False	0	False	1789944579.977
gd-tools	w01	6	436588913	1456779339	3	B0	0	3.2452		0	True		False	0	False	1789944585.557
gd-tools	w01	6	436588913	1456779339	3	B1	1	3.2426		0	True		False	0	False	1789944591.225
gd-tools	w01	6	436588913	1456779339	3	C	2	3.4100		0	True	True	False	0	False	1789944596.978
gd-tools	w03	6	3211949957	1456779339	3	B0	0	5.1139	1.959529	0	True		False	0	False	1789944606.219
gd-tools	w03	6	3211949957	1456779339	3	B1	1	5.0228	1.925657	0	True		False	0	False	1789944615.443
gd-tools	w03	6	3211949957	1456779339	3	C	2	27.5711	24.315194	0	True	True	False	0	False	1789944647.176
nano-coverage	w11	6	4008082777	1456779339	3	B0	0	3.7144	1.719953	0	True		False	0	False	1789944655.960
nano-coverage	w11	6	4008082777	1456779339	3	C	1	8.4529	6.434386	0	True	True	False	0	False	1789944670.138
gd-tools	w11	6	4022893702	1456779339	3	B0	0	5.2912	1.757613	0	True		False	0	False	1789944680.212
gd-tools	w11	6	4022893702	1456779339	3	C	1	11.3983	7.707118	0	True	True	False	0	False	1789944696.448
gd-tools	w11	6	4022893702	1456779339	3	B1	2	5.3284	1.742665	0	True		False	0	False	1789944706.512
nano-coverage	w05	6	2235541851	1456779339	4	C	0	7.4632	5.667356	0	True	True	False	0	False	1789944717.254
nano-coverage	w05	6	2235541851	1456779339	4	B0	1	3.7465	1.971729	0	True		False	0	False	1789944723.621
gd-tools	w05	6	2349607069	1456779339	4	B0	0	5.2145	1.961420	0	True		False	0	False	1789944731.169
gd-tools	w05	6	2349607069	1456779339	4	C	1	5.5299	2.081261	0	True	True	False	0	False	1789944739.035
gd-tools	w05	6	2349607069	1456779339	4	B1	2	5.2008	1.956509	0	True		False	0	False	1789944746.569
nano-coverage	w03	6	3718515588	1456779339	4	B0	0	3.6229	1.971796	0	True		False	0	False	1789944754.571
nano-coverage	w03	6	3718515588	1456779339	4	C	1	20.1924	18.488498	0	True	True	False	0	False	1789944779.941
nano-coverage	w01	6	3216847846	1456779339	4	C	0	1.7985		0	True	True	False	0	False	1789944785.014
nano-coverage	w01	6	3216847846	1456779339	4	B0	1	1.7161		0	True		False	0	False	1789944789.350
gd-tools	w01	6	436588913	1456779339	4	C	0	3.3926		0	True	True	False	0	False	1789944795.074
gd-tools	w01	6	436588913	1456779339	4	B1	1	3.2488		0	True		False	0	False	1789944800.751
gd-tools	w01	6	436588913	1456779339	4	B0	2	3.2582		0	True		False	0	False	1789944806.349
gd-tools	w03	6	3211949957	1456779339	4	B1	0	5.1183	1.954659	0	True		False	0	False	1789944815.563
gd-tools	w03	6	3211949957	1456779339	4	C	1	27.5836	24.179355	0	True	True	False	0	False	1789944847.334
gd-tools	w03	6	3211949957	1456779339	4	B0	2	5.0158	1.933072	0	True		False	0	False	1789944856.457
nano-coverage	w11	6	4008082777	1456779339	4	B0	0	3.6535	1.718357	0	True		False	0	False	1789944865.126
nano-coverage	w11	6	4008082777	1456779339	4	C	1	8.3770	6.356031	0	True	True	False	0	False	1789944879.180
gd-tools	w11	6	4022893702	1456779339	4	B1	0	5.3059	1.734394	0	True		False	0	False	1789944889.250
gd-tools	w11	6	4022893702	1456779339	4	C	1	11.5909	7.868771	0	True	True	False	0	False	1789944905.600
gd-tools	w11	6	4022893702	1456779339	4	B0	2	5.2058	1.731306	0	True		False	0	False	1789944915.567
nano-coverage	w05	6	2235541851	1456779339	5	B0	0	3.7070	1.982465	0	True		False	0	False	1789944921.891
nano-coverage	w05	6	2235541851	1456779339	5	C	1	7.4726	5.659705	0	True	True	False	0	False	1789944932.640
gd-tools	w05	6	2349607069	1456779339	5	C	0	5.5671	2.059634	0	True	True	False	0	False	1789944940.547
gd-tools	w05	6	2349607069	1456779339	5	B1	1	5.2169	1.964119	0	True		False	0	False	1789944948.102
gd-tools	w05	6	2349607069	1456779339	5	B0	2	5.1973	1.943414	0	True		False	0	False	1789944955.729
nano-coverage	w03	6	3718515588	1456779339	5	B0	0	3.6656	1.994139	0	True		False	0	False	1789944963.813
nano-coverage	w03	6	3718515588	1456779339	5	C	1	20.2583	18.540035	0	True	True	False	0	False	1789944989.171
nano-coverage	w01	6	3216847846	1456779339	5	C	0	1.8263		0	True	True	False	0	False	1789944994.278
nano-coverage	w01	6	3216847846	1456779339	5	B0	1	1.7077		0	True		False	0	False	1789944998.606
gd-tools	w01	6	436588913	1456779339	5	B1	0	3.2548		0	True		False	0	False	1789945004.303
gd-tools	w01	6	436588913	1456779339	5	C	1	3.4076		0	True	True	False	0	False	1789945010.047
gd-tools	w01	6	436588913	1456779339	5	B0	2	3.2538		0	True		False	0	False	1789945015.732
gd-tools	w03	6	3211949957	1456779339	5	C	0	27.8482	24.512319	0	True	True	False	0	False	1789945047.685
gd-tools	w03	6	3211949957	1456779339	5	B1	1	5.1297	1.942292	0	True		False	0	False	1789945056.984
gd-tools	w03	6	3211949957	1456779339	5	B0	2	5.1136	1.979337	0	True		False	0	False	1789945066.202
nano-coverage	w11	6	4008082777	1456779339	5	C	0	8.4244	6.398892	0	True	True	False	0	False	1789945080.293
nano-coverage	w11	6	4008082777	1456779339	5	B0	1	3.7028	1.752351	0	True		False	0	False	1789945089.114
gd-tools	w11	6	4022893702	1456779339	5	C	0	11.5036	7.781904	0	True	True	False	0	False	1789945105.355
gd-tools	w11	6	4022893702	1456779339	5	B0	1	5.2307	1.706842	0	True		False	0	False	1789945115.312
gd-tools	w11	6	4022893702	1456779339	5	B1	2	5.1978	1.718791	0	True		False	0	False	1789945125.237
gd-tools	w11	7	1774624753	2713549212	0	C	0	11.5048	7.817459	0	True	True	False	0	False	1789945201.636
gd-tools	w11	7	1774624753	2713549212	0	B0	1	5.3019	1.771671	0	True		False	0	False	1789945211.729
gd-tools	w11	7	1774624753	2713549212	0	B1	2	5.2945	1.743470	0	True		False	0	False	1789945221.903
gd-tools	w01	7	873338779	2713549212	0	B0	0	3.2463		0	True		False	0	False	1789945227.489
gd-tools	w01	7	873338779	2713549212	0	B1	1	3.3379		0	True		False	0	False	1789945233.176
gd-tools	w01	7	873338779	2713549212	0	C	2	3.4161		0	True	True	False	0	False	1789945238.933
gd-tools	w03	7	3886850720	2713549212	0	B0	0	5.0203	1.931077	0	True		False	0	False	1789945248.164
gd-tools	w03	7	3886850720	2713549212	0	C	1	27.2883	24.029205	0	True	True	False	0	False	1789945279.663
gd-tools	w03	7	3886850720	2713549212	0	B1	2	5.1050	1.942497	0	True		False	0	False	1789945288.884
nano-coverage	w01	7	1615059189	2713549212	0	C	0	1.7960		0	True	True	False	0	False	1789945293.956
nano-coverage	w01	7	1615059189	2713549212	0	B0	1	1.7360		0	True		False	0	False	1789945298.314
nano-coverage	w03	7	3501030478	2713549212	0	B0	0	3.5261	1.934776	0	True		False	0	False	1789945306.221
nano-coverage	w03	7	3501030478	2713549212	0	C	1	21.8675	20.156763	0	True	True	False	0	False	1789945333.152
nano-coverage	w11	7	3042620281	2713549212	0	B0	0	3.7014	1.723411	0	True		False	0	False	1789945341.913
nano-coverage	w11	7	3042620281	2713549212	0	C	1	8.5687	6.512689	0	True	True	False	0	False	1789945356.190
gd-tools	w05	7	655730173	2713549212	0	B1	0	5.2022	1.942329	0	True		False	0	False	1789945363.730
gd-tools	w05	7	655730173	2713549212	0	B0	1	5.2021	1.924039	0	True		False	0	False	1789945371.365
gd-tools	w05	7	655730173	2713549212	0	C	2	5.4636	2.017228	0	True	True	False	0	False	1789945379.258
nano-coverage	w05	7	3643311963	2713549212	0	C	0	8.1075	6.218352	0	True	True	False	0	False	1789945390.644
nano-coverage	w05	7	3643311963	2713549212	0	B0	1	3.7027	1.967940	0	True		False	0	False	1789945396.970
gd-tools	w11	7	1774624753	2713549212	1	B1	0	5.1966	1.705102	0	True		False	0	False	1789945406.921
gd-tools	w11	7	1774624753	2713549212	1	B0	1	5.2009	1.709158	0	True		False	0	False	1789945416.861
gd-tools	w11	7	1774624753	2713549212	1	C	2	11.5094	7.800712	0	True	True	False	0	False	1789945433.159
gd-tools	w01	7	873338779	2713549212	1	C	0	3.3978		0	True	True	False	0	False	1789945438.890
gd-tools	w01	7	873338779	2713549212	1	B0	1	3.2458		0	True		False	0	False	1789945444.476
gd-tools	w01	7	873338779	2713549212	1	B1	2	3.2488		0	True		False	0	False	1789945450.062
gd-tools	w03	7	3886850720	2713549212	1	C	0	27.1227	23.838615	0	True	True	False	0	False	1789945481.279
gd-tools	w03	7	3886850720	2713549212	1	B1	1	5.1093	1.927116	0	True		False	0	False	1789945490.577
gd-tools	w03	7	3886850720	2713549212	1	B0	2	5.1091	1.973397	0	True		False	0	False	1789945499.773
nano-coverage	w01	7	1615059189	2713549212	1	C	0	1.8795		0	True	True	False	0	False	1789945504.930
nano-coverage	w01	7	1615059189	2713549212	1	B0	1	1.7478		0	True		False	0	False	1789945509.397
nano-coverage	w03	7	3501030478	2713549212	1	C	0	21.7586	20.023120	0	True	True	False	0	False	1789945536.216
nano-coverage	w03	7	3501030478	2713549212	1	B0	1	3.6753	1.982613	0	True		False	0	False	1789945544.289
nano-coverage	w11	7	3042620281	2713549212	1	B0	0	3.6471	1.734757	0	True		False	0	False	1789945552.975
nano-coverage	w11	7	3042620281	2713549212	1	C	1	8.5038	6.478833	0	True	True	False	0	False	1789945567.314
gd-tools	w05	7	655730173	2713549212	1	C	0	5.4473	2.041594	0	True	True	False	0	False	1789945575.194
gd-tools	w05	7	655730173	2713549212	1	B1	1	5.2013	1.938491	0	True		False	0	False	1789945582.737
gd-tools	w05	7	655730173	2713549212	1	B0	2	5.2096	1.941131	0	True		False	0	False	1789945590.280
nano-coverage	w05	7	3643311963	2713549212	1	B0	0	3.6738	1.948239	0	True		False	0	False	1789945596.574
nano-coverage	w05	7	3643311963	2713549212	1	C	1	7.4270	5.634027	0	True	True	False	0	False	1789945607.277
gd-tools	w11	7	1774624753	2713549212	2	B0	0	5.2474	1.735450	0	True		False	0	False	1789945617.294
gd-tools	w11	7	1774624753	2713549212	2	B1	1	5.3057	1.767305	0	True		False	0	False	1789945627.465
gd-tools	w11	7	1774624753	2713549212	2	C	2	11.5062	7.814099	0	True	True	False	0	False	1789945643.857
gd-tools	w01	7	873338779	2713549212	2	B1	0	3.2482		0	True		False	0	False	1789945649.442
gd-tools	w01	7	873338779	2713549212	2	B0	1	3.2456		0	True		False	0	False	1789945655.026
gd-tools	w01	7	873338779	2713549212	2	C	2	3.3957		0	True	True	False	0	False	1789945660.874
gd-tools	w03	7	3886850720	2713549212	2	B1	0	5.1106	1.970460	0	True		False	0	False	1789945670.169
gd-tools	w03	7	3886850720	2713549212	2	C	1	27.1137	23.828769	0	True	True	False	0	False	1789945701.617
gd-tools	w03	7	3886850720	2713549212	2	B0	2	5.1066	1.956052	0	True		False	0	False	1789945710.853
nano-coverage	w01	7	1615059189	2713549212	2	B0	0	1.7590		0	True		False	0	False	1789945715.227
nano-coverage	w01	7	1615059189	2713549212	2	C	1	1.8495		0	True	True	False	0	False	1789945720.348
nano-coverage	w03	7	3501030478	2713549212	2	B0	0	3.6263	1.989309	0	True		False	0	False	1789945728.481
nano-coverage	w03	7	3501030478	2713549212	2	C	1	20.3495	18.589274	0	True	True	False	0	False	1789945753.954
nano-coverage	w11	7	3042620281	2713549212	2	C	0	8.5182	6.441028	0	True	True	False	0	False	1789945768.265
nano-coverage	w11	7	3042620281	2713549212	2	B0	1	3.7448	1.752004	0	True		False	0	False	1789945777.057
gd-tools	w05	7	655730173	2713549212	2	B1	0	5.2053	1.930638	0	True		False	0	False	1789945784.600
gd-tools	w05	7	655730173	2713549212	2	C	1	5.4598	2.048310	0	True	True	False	0	False	1789945792.397
gd-tools	w05	7	655730173	2713549212	2	B0	2	5.2983	1.978381	0	True		False	0	False	1789945800.033
nano-coverage	w05	7	3643311963	2713549212	2	C	0	7.4356	5.602922	0	True	True	False	0	False	1789945810.743
nano-coverage	w05	7	3643311963	2713549212	2	B0	1	3.6450	1.933090	0	True		False	0	False	1789945817.009
gd-tools	w11	7	1774624753	2713549212	3	B0	0	5.2945	1.733416	0	True		False	0	False	1789945827.085
gd-tools	w11	7	1774624753	2713549212	3	C	1	11.5935	7.908502	0	True	True	False	0	False	1789945843.439
gd-tools	w11	7	1774624753	2713549212	3	B1	2	5.2347	1.722178	0	True		False	0	False	1789945853.542
gd-tools	w01	7	873338779	2713549212	3	B1	0	3.2452		0	True		False	0	False	1789945859.123
gd-tools	w01	7	873338779	2713549212	3	C	1	3.3926		0	True	True	False	0	False	1789945864.947
gd-tools	w01	7	873338779	2713549212	3	B0	2	3.2467		0	True		False	0	False	1789945870.532
gd-tools	w03	7	3886850720	2713549212	3	B1	0	5.2058	1.975174	0	True		False	0	False	1789945879.973
gd-tools	w03	7	3886850720	2713549212	3	B0	1	5.1346	1.940346	0	True		False	0	False	1789945889.255
gd-tools	w03	7	3886850720	2713549212	3	C	2	27.6867	24.378107	0	True	True	False	0	False	1789945921.081
nano-coverage	w01	7	1615059189	2713549212	3	C	0	1.7415		0	True	True	False	0	False	1789945926.115
nano-coverage	w01	7	1615059189	2713549212	3	B0	1	1.6470		0	True		False	0	False	1789945930.395
nano-coverage	w03	7	3501030478	2713549212	3	C	0	20.7641	18.992754	0	True	True	False	0	False	1789945956.310
nano-coverage	w03	7	3501030478	2713549212	3	B0	1	3.6193	1.966826	0	True		False	0	False	1789945964.333
nano-coverage	w11	7	3042620281	2713549212	3	B0	0	3.7156	1.762032	0	True		False	0	False	1789945973.106
nano-coverage	w11	7	3042620281	2713549212	3	C	1	8.5208	6.542520	0	True	True	False	0	False	1789945987.329
gd-tools	w05	7	655730173	2713549212	3	B0	0	5.2038	1.918095	0	True		False	0	False	1789945994.870
gd-tools	w05	7	655730173	2713549212	3	B1	1	5.2087	1.914381	0	True		False	0	False	1789946002.412
gd-tools	w05	7	655730173	2713549212	3	C	2	5.6342	2.059997	0	True	True	False	0	False	1789946010.396
nano-coverage	w05	7	3643311963	2713549212	3	B0	0	3.6374	1.969977	0	True		False	0	False	1789946016.654
nano-coverage	w05	7	3643311963	2713549212	3	C	1	7.4781	5.621949	0	True	True	False	0	False	1789946027.408
gd-tools	w11	7	1774624753	2713549212	4	C	0	11.4813	7.860435	0	True	True	False	0	False	1789946043.755
gd-tools	w11	7	1774624753	2713549212	4	B1	1	5.1989	1.730810	0	True		False	0	False	1789946053.797
gd-tools	w11	7	1774624753	2713549212	4	B0	2	5.1952	1.750697	0	True		False	0	False	1789946063.741
gd-tools	w01	7	873338779	2713549212	4	C	0	3.4041		0	True	True	False	0	False	1789946069.482
gd-tools	w01	7	873338779	2713549212	4	B1	1	3.2495		0	True		False	0	False	1789946075.064
gd-tools	w01	7	873338779	2713549212	4	B0	2	3.2609		0	True		False	0	False	1789946080.663
gd-tools	w03	7	3886850720	2713549212	4	C	0	27.2038	23.948361	0	True	True	False	0	False	1789946112.048
gd-tools	w03	7	3886850720	2713549212	4	B0	1	5.1060	1.970533	0	True		False	0	False	1789946121.221
gd-tools	w03	7	3886850720	2713549212	4	B1	2	5.0144	1.919708	0	True		False	0	False	1789946130.366
nano-coverage	w01	7	1615059189	2713549212	4	B0	0	1.7642		0	True		False	0	False	1789946134.747
nano-coverage	w01	7	1615059189	2713549212	4	C	1	1.8205		0	True	True	False	0	False	1789946139.841
nano-coverage	w03	7	3501030478	2713549212	4	B0	0	3.6062	1.971263	0	True		False	0	False	1789946147.930
nano-coverage	w03	7	3501030478	2713549212	4	C	1	21.0790	19.387923	0	True	True	False	0	False	1789946174.074
nano-coverage	w11	7	3042620281	2713549212	4	C	0	8.5562	6.490469	0	True	True	False	0	False	1789946188.358
nano-coverage	w11	7	3042620281	2713549212	4	B0	1	3.7222	1.725644	0	True		False	0	False	1789946197.122
gd-tools	w05	7	655730173	2713549212	4	C	0	5.5414	2.085136	0	True	True	False	0	False	1789946205.092
gd-tools	w05	7	655730173	2713549212	4	B0	1	5.2001	1.921531	0	True		False	0	False	1789946212.629
gd-tools	w05	7	655730173	2713549212	4	B1	2	5.2124	1.967840	0	True		False	0	False	1789946220.175
nano-coverage	w05	7	3643311963	2713549212	4	B0	0	3.6504	1.961245	0	True		False	0	False	1789946226.446
nano-coverage	w05	7	3643311963	2713549212	4	C	1	8.6598	6.451664	0	True	True	False	0	False	1789946238.473
gd-tools	w11	7	1774624753	2713549212	5	B1	0	5.2037	1.715688	0	True		False	0	False	1789946248.517
gd-tools	w11	7	1774624753	2713549212	5	C	1	11.3911	7.775342	0	True	True	False	0	False	1789946264.750
gd-tools	w11	7	1774624753	2713549212	5	B0	2	5.1985	1.730751	0	True		False	0	False	1789946274.681
gd-tools	w01	7	873338779	2713549212	5	B0	0	3.2566		0	True		False	0	False	1789946280.275
gd-tools	w01	7	873338779	2713549212	5	C	1	3.3961		0	True	True	False	0	False	1789946286.002
gd-tools	w01	7	873338779	2713549212	5	B1	2	3.2536		0	True		False	0	False	1789946291.598
gd-tools	w03	7	3886850720	2713549212	5	B0	0	5.1070	1.950645	0	True		False	0	False	1789946300.913
gd-tools	w03	7	3886850720	2713549212	5	B1	1	5.0152	1.914340	0	True		False	0	False	1789946310.054
gd-tools	w03	7	3886850720	2713549212	5	C	2	27.5796	24.280857	0	True	True	False	0	False	1789946341.832
nano-coverage	w01	7	1615059189	2713549212	5	B0	0	1.7032		0	True		False	0	False	1789946346.155
nano-coverage	w01	7	1615059189	2713549212	5	C	1	1.7895		0	True	True	False	0	False	1789946351.217
nano-coverage	w03	7	3501030478	2713549212	5	C	0	22.4928	20.770428	0	True	True	False	0	False	1789946378.866
nano-coverage	w03	7	3501030478	2713549212	5	B0	1	3.6230	1.966870	0	True		False	0	False	1789946386.897
nano-coverage	w11	7	3042620281	2713549212	5	C	0	8.4070	6.333535	0	True	True	False	0	False	1789946401.020
nano-coverage	w11	7	3042620281	2713549212	5	B0	1	3.6559	1.720855	0	True		False	0	False	1789946409.830
gd-tools	w05	7	655730173	2713549212	5	B0	0	5.2076	1.936649	0	True		False	0	False	1789946417.374
gd-tools	w05	7	655730173	2713549212	5	C	1	5.4387	2.015176	0	True	True	False	0	False	1789946425.146
gd-tools	w05	7	655730173	2713549212	5	B1	2	5.2086	1.909565	0	True		False	0	False	1789946432.692
nano-coverage	w05	7	3643311963	2713549212	5	C	0	7.5383	5.795841	0	True	True	False	0	False	1789946443.506
nano-coverage	w05	7	3643311963	2713549212	5	B0	1	3.7532	1.968168	0	True		False	0	False	1789946449.882
gd-tools	w03	8	2372235157	245722000	0	B0	0	5.1106	1.925914	0	True		False	0	False	1789946519.232
gd-tools	w03	8	2372235157	245722000	0	C	1	27.2199	23.951068	0	True	True	False	0	False	1789946550.559
gd-tools	w03	8	2372235157	245722000	0	B1	2	5.1041	1.963547	0	True		False	0	False	1789946559.771
nano-coverage	w03	8	3783726934	245722000	0	B0	0	3.5956	1.967074	0	True		False	0	False	1789946567.774
nano-coverage	w03	8	3783726934	245722000	0	C	1	21.1981	19.561027	0	True	True	False	0	False	1789946594.030
gd-tools	w11	8	3468748154	245722000	0	C	0	11.7024	7.965402	0	True	True	False	0	False	1789946610.512
gd-tools	w11	8	3468748154	245722000	0	B1	1	5.2163	1.746683	0	True		False	0	False	1789946620.611
gd-tools	w11	8	3468748154	245722000	0	B0	2	5.3154	1.763634	0	True		False	0	False	1789946630.812
nano-coverage	w05	8	1225415705	245722000	0	B0	0	3.6839	1.965665	0	True		False	0	False	1789946637.112
nano-coverage	w05	8	1225415705	245722000	0	C	1	7.6345	5.787849	0	True	True	False	0	False	1789946648.022
gd-tools	w05	8	3489176001	245722000	0	C	0	5.5451	2.048312	0	True	True	False	0	False	1789946655.904
gd-tools	w05	8	3489176001	245722000	0	B0	1	5.2015	1.938118	0	True		False	0	False	1789946663.446
gd-tools	w05	8	3489176001	245722000	0	B1	2	5.2004	1.934897	0	True		False	0	False	1789946670.985
nano-coverage	w01	8	2492131660	245722000	0	C	0	1.7713		0	True	True	False	0	False	1789946676.041
nano-coverage	w01	8	2492131660	245722000	0	B0	1	1.7362		0	True		False	0	False	1789946680.401
nano-coverage	w11	8	1137975433	245722000	0	C	0	8.5314	6.477675	0	True	True	False	0	False	1789946694.650
nano-coverage	w11	8	1137975433	245722000	0	B0	1	3.6702	1.721187	0	True		False	0	False	1789946703.382
gd-tools	w01	8	1131832941	245722000	0	B0	0	3.1580		0	True		False	0	False	1789946708.878
gd-tools	w01	8	1131832941	245722000	0	B1	1	3.2551		0	True		False	0	False	1789946714.470
gd-tools	w01	8	1131832941	245722000	0	C	2	3.3867		0	True	True	False	0	False	1789946720.188
gd-tools	w03	8	2372235157	245722000	1	B1	0	5.1093	1.940179	0	True		False	0	False	1789946729.515
gd-tools	w03	8	2372235157	245722000	1	B0	1	5.1419	1.946108	0	True		False	0	False	1789946738.742
gd-tools	w03	8	2372235157	245722000	1	C	2	27.4840	24.229208	0	True	True	False	0	False	1789946770.303
nano-coverage	w03	8	3783726934	245722000	1	C	0	22.3644	20.584817	0	True	True	False	0	False	1789946797.712
nano-coverage	w03	8	3783726934	245722000	1	B0	1	3.5764	1.931411	0	True		False	0	False	1789946805.709
gd-tools	w11	8	3468748154	245722000	1	B0	0	5.2045	1.744022	0	True		False	0	False	1789946815.698
gd-tools	w11	8	3468748154	245722000	1	B1	1	5.1944	1.696134	0	True		False	0	False	1789946825.762
gd-tools	w11	8	3468748154	245722000	1	C	2	11.3979	7.775119	0	True	True	False	0	False	1789946841.886
nano-coverage	w05	8	1225415705	245722000	1	C	0	7.5580	5.694087	0	True	True	False	0	False	1789946852.719
nano-coverage	w05	8	1225415705	245722000	1	B0	1	3.6926	1.943949	0	True		False	0	False	1789946859.042
gd-tools	w05	8	3489176001	245722000	1	B1	0	5.2060	1.917669	0	True		False	0	False	1789946866.588
gd-tools	w05	8	3489176001	245722000	1	B0	1	5.2035	1.934356	0	True		False	0	False	1789946874.141
gd-tools	w05	8	3489176001	245722000	1	C	2	5.4364	2.023821	0	True	True	False	0	False	1789946881.910
nano-coverage	w01	8	2492131660	245722000	1	B0	0	1.6981		0	True		False	0	False	1789946886.227
nano-coverage	w01	8	2492131660	245722000	1	C	1	1.7619		0	True	True	False	0	False	1789946891.268
nano-coverage	w11	8	1137975433	245722000	1	C	0	8.3196	6.293091	0	True	True	False	0	False	1789946905.285
nano-coverage	w11	8	1137975433	245722000	1	B0	1	3.6545	1.718656	0	True		False	0	False	1789946913.983
gd-tools	w01	8	1131832941	245722000	1	C	0	3.3926		0	True	True	False	0	False	1789946919.810
gd-tools	w01	8	1131832941	245722000	1	B1	1	3.2501		0	True		False	0	False	1789946925.398
gd-tools	w01	8	1131832941	245722000	1	B0	2	3.2503		0	True		False	0	False	1789946930.998
gd-tools	w03	8	2372235157	245722000	2	C	0	27.7602	24.427351	0	True	True	False	0	False	1789946962.914
gd-tools	w03	8	2372235157	245722000	2	B0	1	5.1138	1.965610	0	True		False	0	False	1789946972.132
gd-tools	w03	8	2372235157	245722000	2	B1	2	5.0119	1.925096	0	True		False	0	False	1789946981.237
nano-coverage	w03	8	3783726934	245722000	2	B0	0	3.6314	1.935789	0	True		False	0	False	1789946989.234
nano-coverage	w03	8	3783726934	245722000	2	C	1	20.2733	18.567672	0	True	True	False	0	False	1789947014.534
gd-tools	w11	8	3468748154	245722000	2	B1	0	5.2045	1.743599	0	True		False	0	False	1789947024.528
gd-tools	w11	8	3468748154	245722000	2	C	1	11.4013	7.731532	0	True	True	False	0	False	1789947040.680
gd-tools	w11	8	3468748154	245722000	2	B0	2	5.3265	1.743644	0	True		False	0	False	1789947050.743
nano-coverage	w05	8	1225415705	245722000	2	C	0	8.2432	6.445647	0	True	True	False	0	False	1789947062.261
nano-coverage	w05	8	1225415705	245722000	2	B0	1	3.6961	1.961420	0	True		False	0	False	1789947068.578
gd-tools	w05	8	3489176001	245722000	2	B1	0	5.1987	1.972595	0	True		False	0	False	1789947076.114
gd-tools	w05	8	3489176001	245722000	2	C	1	5.5496	2.073134	0	True	True	False	0	False	1789947083.997
gd-tools	w05	8	3489176001	245722000	2	B0	2	5.1972	1.924351	0	True		False	0	False	1789947091.529
nano-coverage	w01	8	2492131660	245722000	2	C	0	1.7941		0	True	True	False	0	False	1789947096.598
nano-coverage	w01	8	2492131660	245722000	2	B0	1	1.7267		0	True		False	0	False	1789947100.949
nano-coverage	w11	8	1137975433	245722000	2	B0	0	3.7048	1.731262	0	True		False	0	False	1789947109.673
nano-coverage	w11	8	1137975433	245722000	2	C	1	8.2359	6.202235	0	True	True	False	0	False	1789947123.628
gd-tools	w01	8	1131832941	245722000	2	B1	0	3.2673		0	True		False	0	False	1789947129.325
gd-tools	w01	8	1131832941	245722000	2	C	1	3.3937		0	True	True	False	0	False	1789947135.055
gd-tools	w01	8	1131832941	245722000	2	B0	2	3.1657		0	True		False	0	False	1789947140.549
gd-tools	w03	8	2372235157	245722000	3	B0	0	5.1082	1.958353	0	True		False	0	False	1789947149.847
gd-tools	w03	8	2372235157	245722000	3	B1	1	5.1055	1.946934	0	True		False	0	False	1789947159.059
gd-tools	w03	8	2372235157	245722000	3	C	2	27.2111	23.881162	0	True	True	False	0	False	1789947190.363
